"row_id","age","gender","education_level","job_title","years_of_experience","salary"
6317,41,"Female","Bachelor's","Sales Manager",8,80000
6318,25,"Female","High School","Sales Executive",1,35000
6319,35,"Male","PhD","Marketing Manager",7,90000
6320,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6321,23,"Female","Bachelor's","Sales Executive",1,35000
6322,36,"Female","PhD","Research Scientist",13,185000
6323,42,"Male","Master's","Financial Manager",13,130000
6324,25,"Male","Bachelor's","Product Manager",1,60000
6325,26,"Female","Bachelor's","Digital Marketing Manager",4,60000
6326,32,"Male","Master's","Content Marketing Manager",5,70000
6327,27,"Female","High School","Sales Representative",3,40000
6328,50,"Male","PhD","Senior Product Marketing Manager",15,150000
6329,25,"Male","Bachelor's","Product Manager",1,60000
6330,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6331,36,"Female","Bachelor's","Junior Sales Representative",2,35000
6332,23,"Male","Bachelor's","Sales Representative",1,35000
6333,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6334,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6335,48,"Male","Master's","Director of Marketing",18,180000
6336,42,"Female","Master's","Digital Marketing Manager",14,140000
6337,34,"Male","PhD","Research Director",12,170000
6338,34,"Male","PhD","Research Director",12,170000
6339,31,"Female","High School","Sales Associate",2,40000
6340,28,"Female","Bachelor's","Marketing Analyst",3,65000
6341,29,"Male","Bachelor's","Sales Director",6,75000
6342,32,"Male","Bachelor's","Product Manager",7,120000
6343,45,"Female","PhD","Financial Manager",12,120000
6344,24,"Female","High School","Receptionist",0,25000
6345,25,"Male","Master's","Digital Marketing Manager",3,50000
6346,38,"Male","Master's","Marketing Director",14,195000
6347,37,"Female","Bachelor's","Marketing Manager",7,90000
6348,26,"Male","High School","Sales Manager",2,40000
6349,40,"Female","Bachelor's","Financial Manager",16,215000
6350,23,"Male","High School","Sales Executive",1,35000
6351,32,"Female","Bachelor's","Director of Marketing",8,80000
6352,27,"Male","Bachelor's","Product Designer",2,55000
6353,27,"Male","PhD","Marketing Manager",4,55000
6354,41,"Female","Bachelor's","Content Marketing Manager",11,110000
6355,32,"Female","PhD","Data Scientist",9,145000
6356,50,"Female","Master's","Content Marketing Manager",19,190000
6357,26,"Male","Master's","Sales Representative",3,45000
6358,36,"Male","Bachelor's","Sales Director",6,75000
6359,33,"Female","PhD","Senior Product Marketing Manager",5,70000
6360,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6361,28,"Male","Bachelor's","Junior Sales Representative",1,30000
6362,31,"Male","High School","Sales Associate",3,50000
6363,36,"Female","PhD","Senior Product Marketing Manager",10,100000
6364,42,"Female","Master's","Director of Marketing",13,130000
6365,29,"Female","Bachelor's","Financial Manager",4,55000
6366,29,"Male","Bachelor's","Marketing Analyst",4,75000
6367,24,"Male","Bachelor's","Sales Representative",1,35000
6368,27,"Male","High School","Financial Manager",4,60000
6369,43,"Female","Master's","Digital Marketing Manager",15,150000
6370,50,"Female","Bachelor's","Sales Manager",15,150000
6371,35,"Male","PhD","Marketing Manager",8,80000
6372,27,"Male","High School","Sales Manager",2,40000
6373,33,"Female","Master's","Marketing Manager",9,135000
6374,24,"Female","Bachelor's","Sales Executive",1,35000
6375,33,"Female","Bachelor's","Director of Marketing",8,80000
6376,27,"Male","Bachelor's","Software Engineer",3,80000
6377,45,"Male","Master's","Marketing Manager",13,130000
6378,46,"Male","Master's","Content Marketing Manager",16,160000
6379,36,"Female","PhD","Research Scientist",13,185000
6380,25,"Male","Bachelor's","Product Manager",1,60000
6381,29,"Female","High School","Sales Representative",2,40000
6382,25,"Female","High School","Sales Executive",1,35000
6383,30,"Female","Bachelor's","Marketing Coordinator",5,95000
6384,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6385,34,"Male","PhD","Research Director",12,170000
6386,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6387,28,"Female","Bachelor's","Marketing Analyst",3,65000
6388,23,"Male","Bachelor's","Sales Representative",1,35000
6389,28,"Male","PhD","Marketing Manager",4,55000
6390,42,"Female","Master's","Digital Marketing Manager",14,140000
6391,47,"Male","PhD","Senior Product Marketing Manager",17,170000
6392,51,"Female","Master's","Content Marketing Manager",19,190000
6393,26,"Male","High School","Sales Manager",2,40000
6394,31,"Female","Bachelor's","Junior Sales Representative",3,40000
6395,37,"Male","Bachelor's","Sales Director",7,90000
6396,38,"Male","Master's","Director of Marketing",9,95000
6397,49,"Female","PhD","Senior Product Marketing Manager",20,200000
6398,25,"Female","High School","Sales Associate",1,35000
6399,32,"Male","High School","Junior Sales Representative",3,40000
6400,39,"Male","Bachelor's","Sales Director",10,100000
6401,32,"Male","Bachelor's","Product Manager",7,120000
6402,30,"Female","Bachelor's","Sales Manager",5,70000
6403,24,"Female","High School","Receptionist",0,25000
6404,33,"Female","PhD","Financial Manager",5,70000
6405,46,"Male","Master's","Director of Marketing",16,160000
6406,32,"Female","Bachelor's","Director of Marketing",8,80000
6407,38,"Male","Master's","Marketing Director",14,195000
6408,27,"Male","PhD","Marketing Manager",4,55000
6409,27,"Male","Master's","Digital Marketing Manager",3,50000
6410,50,"Female","Master's","Content Marketing Manager",19,190000
6411,43,"Female","Bachelor's","Marketing Manager",12,120000
6412,36,"Male","Bachelor's","Sales Director",6,75000
6413,28,"Male","High School","Sales Executive",2,40000
6414,40,"Female","Bachelor's","Financial Manager",16,215000
6415,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6416,31,"Male","Bachelor's","Sales Associate",3,50000
6417,27,"Male","Bachelor's","Product Designer",2,55000
6418,31,"Male","High School","Sales Associate",3,50000
6419,46,"Female","Master's","Marketing Manager",14,140000
6420,32,"Female","PhD","Data Scientist",9,145000
6421,29,"Female","Bachelor's","Financial Manager",4,55000
6422,27,"Male","High School","Sales Executive",2,40000
6423,29,"Male","Bachelor's","Marketing Analyst",4,75000
6424,45,"Male","Master's","Marketing Manager",13,130000
6425,38,"Female","Bachelor's","Financial Manager",10,100000
6426,25,"Female","High School","Sales Executive",1,35000
6427,26,"Female","High School","Sales Associate",1,35000
6428,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6429,24,"Male","PhD","Digital Marketing Manager",1,30000
6430,42,"Male","Bachelor's","Financial Manager",13,130000
6431,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6432,33,"Female","Master's","Content Marketing Manager",6,75000
6433,36,"Female","PhD","Marketing Manager",9,95000
6434,23,"Male","Bachelor's","Sales Representative",1,35000
6435,29,"Male","High School","Sales Representative",2,40000
6436,24,"Male","Bachelor's","Sales Executive",1,35000
6437,42,"Female","Master's","Digital Marketing Manager",14,140000
6438,50,"Female","Bachelor's","Sales Manager",18,180000
6439,43,"Female","Master's","Sales Manager",14,140000
6440,26,"Male","High School","Sales Manager",2,40000
6441,35,"Male","PhD","Senior Product Marketing Manager",8,80000
6442,32,"Female","Bachelor's","Director of Marketing",8,80000
6443,27,"Male","High School","Digital Marketing Manager",2,40000
6444,23,"Female","Bachelor's","Sales Executive",1,35000
6445,27,"Male","PhD","Marketing Manager",4,55000
6446,33,"Female","Bachelor's","Content Marketing Manager",7,90000
6447,50,"Female","Master's","Content Marketing Manager",19,190000
6448,41,"Male","Master's","Director of Marketing",12,120000
6449,28,"Male","PhD","Sales Representative",4,55000
6450,36,"Male","Bachelor's","Sales Director",6,75000
6451,26,"Female","High School","Financial Manager",3,45000
6452,51,"Female","Master's","Senior Product Marketing Manager",19,190000
6453,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6454,32,"Male","Bachelor's","Sales Director",7,90000
6455,37,"Male","Bachelor's","Junior Sales Representative",6,75000
6456,31,"Male","High School","Sales Associate",3,50000
6457,27,"Female","PhD","Marketing Manager",4,55000
6458,49,"Female","PhD","Director of Marketing",20,200000
6459,43,"Male","Master's","Content Marketing Manager",16,160000
6460,32,"Male","High School","Sales Associate",3,50000
6461,28,"Female","Bachelor's","Sales Representative",2,40000
6462,30,"Female","Bachelor's","Financial Manager",4,55000
6463,47,"Male","PhD","Senior Product Marketing Manager",17,170000
6464,46,"Male","Master's","Marketing Manager",14,140000
6465,31,"Female","High School","Junior Sales Representative",3,40000
6466,26,"Female","High School","Sales Executive",1,35000
6467,38,"Male","Master's","Director of Marketing",9,95000
6468,42,"Male","Bachelor's","Content Marketing Manager",13,130000
6469,25,"Female","High School","Sales Associate",1,35000
6470,36,"Female","PhD","Senior Product Marketing Manager",10,100000
6471,39,"Male","Bachelor's","Sales Manager",11,110000
6472,24,"Male","Bachelor's","Sales Representative",1,35000
6473,33,"Female","PhD","Financial Manager",6,75000
6474,43,"Female","Master's","Digital Marketing Manager",15,150000
6475,27,"Male","Master's","Digital Marketing Manager",3,50000
6476,29,"Female","Bachelor's","Financial Manager",4,55000
6477,27,"Male","High School","Sales Manager",2,40000
6478,43,"Female","Bachelor's","Marketing Manager",12,120000
6479,45,"Male","Master's","Marketing Manager",13,130000
6480,33,"Female","Bachelor's","Director of Marketing",8,80000
6481,25,"Female","High School","Sales Executive",1,35000
6482,28,"Male","PhD","Marketing Manager",4,55000
6483,28,"Male","High School","Sales Executive",2,40000
6484,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6485,51,"Female","Master's","Content Marketing Manager",19,190000
6486,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6487,50,"Female","Master's","Content Marketing Manager",15,150000
6488,23,"Male","Bachelor's","Sales Representative",1,35000
6489,37,"Male","Bachelor's","Sales Director",7,90000
6490,36,"Male","Bachelor's","Sales Representative",5,70000
6491,42,"Female","Master's","Digital Marketing Manager",14,140000
6492,49,"Female","PhD","Senior Product Marketing Manager",20,200000
6493,48,"Female","PhD","Senior Product Marketing Manager",19,190000
6494,26,"Male","High School","Sales Manager",2,40000
6495,32,"Male","High School","Junior Sales Representative",3,40000
6496,31,"Male","High School","Junior Sales Representative",3,40000
6497,30,"Female","Bachelor's","Sales Manager",5,70000
6498,32,"Female","Bachelor's","Director of Marketing",8,80000
6499,29,"Female","Bachelor's","Sales Director",6,75000
6500,46,"Male","Master's","Director of Marketing",16,160000
6501,27,"Male","PhD","Marketing Manager",4,55000
6502,45,"Male","Master's","Director of Marketing",14,140000
6503,26,"Female","High School","Sales Associate",1,35000
6504,50,"Female","Master's","Content Marketing Manager",19,190000
6505,42,"Male","Bachelor's","Financial Manager",13,130000
6506,25,"Female","High School","Sales Associate",1,35000
6507,36,"Male","Bachelor's","Sales Director",6,75000
6508,36,"Female","PhD","Marketing Manager",9,95000
6509,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6510,41,"Male","Bachelor's","Financial Manager",12,120000
6511,24,"Male","Bachelor's","Sales Executive",1,35000
6512,31,"Male","High School","Sales Associate",3,50000
6513,35,"Female","PhD","Marketing Manager",8,80000
6514,43,"Female","Master's","Sales Manager",14,140000
6515,23,"Male","Bachelor's","Sales Executive",1,35000
6516,27,"Male","High School","Digital Marketing Manager",2,40000
6517,42,"Female","Master's","Sales Manager",13,130000
6518,26,"Male","High School","Digital Marketing Manager",2,40000
6519,32,"Female","Bachelor's","Content Marketing Manager",7,90000
6520,27,"Male","PhD","Sales Representative",4,55000
6521,29,"Female","Bachelor's","Financial Manager",4,55000
6522,50,"Female","Master's","Senior Product Marketing Manager",18,180000
6523,36,"Male","Bachelor's","Junior Sales Representative",3,45000
6524,48,"Female","PhD","Director of Marketing",19,190000
6525,31,"Male","High School","Sales Associate",3,50000
6526,29,"Female","Bachelor's","Financial Manager",4,55000
6527,45,"Male","Master's","Marketing Manager",13,130000
6528,45,"Male","Master's","Marketing Manager",13,130000
6529,33,"Female","Bachelor's","Content Marketing Manager",7,90000
6530,25,"Female","High School","Sales Executive",1,35000
6531,28,"Male","PhD","Sales Representative",4,55000
6532,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6533,51,"Female","Master's","Senior Product Marketing Manager",19,190000
6534,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6535,37,"Male","Bachelor's","Junior Sales Representative",6,75000
6536,23,"Male","Bachelor's","Sales Representative",1,35000
6537,49,"Female","PhD","Director of Marketing",20,200000
6538,25,"Female","High School","Sales Executive",1,35000
6539,42,"Female","Master's","Digital Marketing Manager",14,140000
6540,26,"Male","High School","Sales Manager",2,40000
6541,41,"Male","Bachelor's","Content Marketing Manager",12,120000
6542,32,"Male","High School","Sales Associate",3,50000
6543,32,"Female","Bachelor's","Director of Marketing",8,80000
6544,35,"Female","PhD","Senior Product Marketing Manager",9,95000
6545,27,"Male","PhD","Marketing Manager",4,55000
6546,50,"Female","Master's","Content Marketing Manager",19,190000
6547,30,"Female","Bachelor's","Financial Manager",4,55000
6548,23,"Male","Bachelor's","Sales Representative",1,35000
6549,46,"Male","Master's","Marketing Manager",14,140000
6550,42,"Female","Master's","Digital Marketing Manager",14,140000
6551,36,"Male","Bachelor's","Sales Director",6,75000
6552,26,"Female","High School","Sales Executive",1,35000
6553,26,"Male","High School","Sales Manager",2,40000
6554,32,"Female","Bachelor's","Director of Marketing",8,80000
6555,27,"Male","PhD","Marketing Manager",4,55000
6556,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6557,50,"Female","Master's","Content Marketing Manager",19,190000
6558,31,"Male","High School","Sales Associate",3,50000
6559,36,"Male","Bachelor's","Sales Director",6,75000
6560,29,"Female","Bachelor's","Financial Manager",4,55000
6561,45,"Male","Master's","Marketing Manager",13,130000
6562,25,"Female","High School","Sales Executive",1,35000
6563,38,"Male","Master's","Marketing Manager",12,120000
6564,48,"Female","PhD","Senior Product Marketing Manager",17,170000
6565,27,"Female","Bachelor's","Sales Representative",3,45000
6566,31,"Male","High School","Sales Associate",3,50000
6567,29,"Female","Bachelor's","Financial Manager",4,55000
6568,43,"Male","PhD","Content Marketing Manager",16,160000
6569,45,"Male","Master's","Marketing Manager",13,130000
6570,34,"Female","High School","Sales Executive",5,70000
6571,25,"Female","High School","Sales Executive",1,35000
